"asin","date","text","imageUrlList","numberOfHelpful","parentReviewId","rate","reviewId","title","username","verified","keyword","date_raw","year","month","day","year_month","quarter","year_quarter","country"
"B07PZF5C2J",2020-01-11,"This is a really fun game! Its a lot like apples to apples, so if you know how to play that, it's very easy to learn. But It is SO NOT a kid friendly game! Its very much an adult game as it has some VERY inappropriate language and ""texts"". It can be hilarious! I love it!","",0,NA,5,"R1L5D2KNI92OK0","Great but not kid friendly! Deffinatly an adult game","Alison Ussing","False","Game","Reviewed in the United States on January 11, 2020",2020,"January","Saturday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-11,"So much fun! Can be played at a party or with a small group! It's so funny an inappropriate depending on your card combinations.","",0,NA,5,"RCKGP91LAPVMM","Really funny and fun","Ashley","True","Game","Reviewed in the United States on January 11, 2020",2020,"January","Saturday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-11,"If you are looking for an alternative to Apples to Apples or Cards Against Humanity, this is not it. Good concept, but it falls flat on entertainment value. We played it for an hour and barely laughed. We usually play the other games for 2-3 hours. There are a lot of other options for a game like this, but I would not recommend this.","",0,NA,2,"R71UX9Z03GW4C","Not really funny","D M","True","Game","Reviewed in the United States on January 11, 2020",2020,"January","Saturday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-10,"Bought this for an older teenager. He laughs his head off playing this. This is adult-themed, but super easy to learn and hilarious.","",0,NA,5,"R3NQGP4KM1ELI2","Colorful humor, fun social game.","K Mason","True","Game","Reviewed in the United States on January 10, 2020",2020,"January","Friday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-10,"Lots of fun to play!","",0,NA,5,"RYVU32S19HY1M","Recommend","Joseph Wise","True","Game","Reviewed in the United States on January 10, 2020",2020,"January","Friday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-10,"Fun game","",0,NA,5,"R2B9XZGJ5YN9R8","Product review","nico veliz","True","Game","Reviewed in the United States on January 10, 2020",2020,"January","Friday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-10,"It was good","",0,NA,5,"R1MN8N8E05MNHE","Not for young children","crystal","True","Game","Reviewed in the United States on January 10, 2020",2020,"January","Friday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-10,"Fun game to play around the table. Very silly !","",0,NA,5,"R3D2FUA8N783RV","Fun game!","prtynice 123","True","Game","Reviewed in the United States on January 10, 2020",2020,"January","Friday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-10,"I bought this game to bring to a friend's game night. We found it hard to relate since there were so many texts about school. We're all in our mid-20s to mid-30s, working in corporate America. We played for a whopping 5 mins before we got bored and moved on to a different game. Maybe we didn't give it enough of a chance, but I returned it and bought What Do You Meme? instead. We had much more fun.","",2,NA,1,"RO9QAL3HPJNP7","Probably suited more for kids in high school or college","Soozi","True","Game","Reviewed in the United States on January 10, 2020",2020,"January","Friday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-10,"It's funny and a new twist on cards against humanity, but my group found that a lot of the cards are extremely similar resulting in similar combinations each round.","",0,NA,3,"RDRIDV2AQ2EY6","Funny but not amazing","Miller","True","Game","Reviewed in the United States on January 10, 2020",2020,"January","Friday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-10,"Loved the game, it’s really funny","",0,NA,5,"RMUBUSPLJHVJ0","Enjoyable game","Mary Loehr","True","Game","Reviewed in the United States on January 10, 2020",2020,"January","Friday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-09,"Love this game. My friends and I love to just sit and pull out random cards to make a funny convo.","",0,NA,5,"RHTN45XZA43X8","Funny","LexisMommie","True","Game","Reviewed in the United States on January 9, 2020",2020,"January","Thursday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-09,"Very similar to other card games. Very easy to learn and enjoy","",0,NA,5,"RXJ13ST8QFSZJ","Easy and fun","Amazon Customer","True","Game","Reviewed in the United States on January 9, 2020",2020,"January","Thursday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-09,"i accidentally ordered this, it’s fine but gets boring after a while","",0,NA,2,"R2FOYJJFV7PTSG","review","k","True","Game","Reviewed in the United States on January 9, 2020",2020,"January","Thursday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-09,"Love the game. Hoping for expansion packs to come out!","",0,NA,5,"RW2MZIQQ0EHJO","Entertaining","Lori Klahn","True","Game","Reviewed in the United States on January 9, 2020",2020,"January","Thursday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-09,"I read a few cards and wasn't diggin it.","",0,NA,3,"RATAH6QZWVVZY","Cards Against Humanity is Better","MomofFatDogs","True","Game","Reviewed in the United States on January 9, 2020",2020,"January","Thursday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-09,"Was a hit at the Christmas party! So fun to play with friends. Adults only!","",0,NA,5,"RZVXJY7IBY3NQ","Hilarious game!","Kindle Customer","True","Game","Reviewed in the United States on January 9, 2020",2020,"January","Thursday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-08,"This is one of my favorite games!","",0,NA,5,"R1QPFJPTTULFIB","Fun to play with a lot of people","Brittany Earl","True","Game","Reviewed in the United States on January 8, 2020",2020,"January","Wednesday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-08,"My girl loved this and get lots of laughs.","",0,NA,5,"R3B1FEJEQPMPHB","Great young adult game","Sabrina Ellis","True","Game","Reviewed in the United States on January 8, 2020",2020,"January","Wednesday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-08,"Always looking for a new game. Sounds fun. Fast delivery.","",0,NA,5,"R2G9A3TZRPEFX1","Fun","Chris Porter","True","Game","Reviewed in the United States on January 8, 2020",2020,"January","Wednesday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-07,"It was a fun , interesting game just played once so far will play again.","",0,NA,5,"R2VKZP95M6AQUD","Interesting game.","Teri","True","Game","Reviewed in the United States on January 7, 2020",2020,"January","Tuesday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-07,"It was ok, expensive for the concept","",0,NA,3,"RX8DW9Z00WP4F","Ok","Amazon Customer","True","Game","Reviewed in the United States on January 7, 2020",2020,"January","Tuesday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-07,"A fun game that is almost like a cross between Cards Against Humanity and What Do You Meme, but less expensive. Not for the easily offended nor younger children.","",0,NA,5,"R1LSXW8BZ03NME","Funny","Carla Hurchalla","True","Game","Reviewed in the United States on January 7, 2020",2020,"January","Tuesday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-07,"This game was a hit with my college age friends and with my parents. This game is the same type of game as cards against humanity but the content is slightly more tame in comparison. Do not get me wrong; this is still a hilarious adult game, but it is more comfortable to play with people who are slightly more uptight than cards against humanity. The only drawback is that sometimes my parents did not understand some of the text phrases but a simple explanation was suffice enough. This game is a nice alternative.","",0,NA,5,"R2TVGK7G9Y0SGZ","Tamer version of Cards against humanity","Lexi DeFrancesco","True","Game","Reviewed in the United States on January 7, 2020",2020,"January","Tuesday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-07,"This game is pretty fun, and some of the responses are ""bust out laughing"" funny...however...there is quite a bit of bad language and sexual comments included on the reply cards. So much so, that we edited several cards and ended up taking some out and trashing those. It would be much more enjoyable and giftable if response cards are cleaner.","",0,NA,4,"RJ9W94HZWB4J2","Fun to play but we had to edit some cards!","Kristy","True","Game","Reviewed in the United States on January 7, 2020",2020,"January","Tuesday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-07,"It’s not bad. It’s not my favorite game, but I don’t mind it. It’s also not as rated R as some other games. (Still some vulgar language though)","",0,NA,4,"R3UHC4Y8KRSY7S","Not my favorite game, but a little more appropriate than some other popular card games","Mae","True","Game","Reviewed in the United States on January 7, 2020",2020,"January","Tuesday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-07,"Hilarious! I hope they have some add ons in the near future!","",0,NA,5,"R3V8PXREAQBZUB","Amazing drinking game!","Dirtybird","True","Game","Reviewed in the United States on January 7, 2020",2020,"January","Tuesday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-07,"A lot of fun for adults","",0,NA,5,"RA26PFD20JGST","Fun","LeeAnn Larbig","True","Game","Reviewed in the United States on January 7, 2020",2020,"January","Tuesday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-07,"Freaking hilarious love this game","",0,NA,5,"R5VOZWSJ8UQ4X","Great party game","Justin Ryser","True","Game","Reviewed in the United States on January 7, 2020",2020,"January","Tuesday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-06,"We added this to our board games so when we have family and friends over we can play","",0,NA,3,"R4ICTKEVL825A","Fun","A. LaFollette","True","Game","Reviewed in the United States on January 6, 2020",2020,"January","Monday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-06,"Great game for adult party time. This game was played with girlfriends and it was hilarious. Also, good price so I would highly recommend.","",0,NA,5,"R2GKI7U7QRMXT1","New Phone, Who Dis? - Adult Party Game","TamiRae","True","Game","Reviewed in the United States on January 6, 2020",2020,"January","Monday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-06,"The questions and option cards are very bland and repetitive. Waste of money.","",0,NA,1,"R3W3HVU0W2A1OC","Not a good game for the money at sll","Hartsfield","True","Game","Reviewed in the United States on January 6, 2020",2020,"January","Monday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-06,"I gave this as a Yankee Swap gift. My nephews loved it and started playing right away!","",0,NA,5,"R22OUZPHX6YPY0","Great gift for my nephews ages 20 and 22","Lindarei","True","Game","Reviewed in the United States on January 6, 2020",2020,"January","Monday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-06,"This game is so much fun, definitely more for adults, has explicit content, but it’s hilarious. never fails to make my friends and I laugh out loud.","",0,NA,5,"R1JL9DGOUFFZGG","You got to get it!","Rebecca","True","Game","Reviewed in the United States on January 6, 2020",2020,"January","Monday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-05,"Super fun game!","",0,NA,5,"R18U058X5N0GZP","Fun","Riss","True","Game","Reviewed in the United States on January 5, 2020",2020,"January","Sunday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-05,"Great game to get to know people and great fun for drinking game","",0,NA,5,"R2NRNRP96EQ1NH","Fun","Brianna","True","Game","Reviewed in the United States on January 5, 2020",2020,"January","Sunday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-05,"Lots of fun! Played as family at Christmas and everyone loved it!","",0,NA,5,"R32Y610LD639H4","Lots of fun!!!","Bruce Neymeiyer","True","Game","Reviewed in the United States on January 5, 2020",2020,"January","Sunday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-05,"Yes","",0,NA,5,"R5ROSPPPXLP76","Ted","Anthony S.","True","Game","Reviewed in the United States on January 5, 2020",2020,"January","Sunday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-05,"It was a Christmas gift for my granddaughter...She loved it","",0,NA,5,"R31WTYYQ3XB9KB","Christmas Gift","DDB","True","Game","Reviewed in the United States on January 5, 2020",2020,"January","Sunday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-05,"Fun","",0,NA,3,"R133NCLVQ93B09","Fun","MIca Belgarde","True","Game","Reviewed in the United States on January 5, 2020",2020,"January","Sunday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-05,"We’ve only played once but indeed it was great fun!","",0,NA,5,"RKYGWIHUDHJU2","<U+0001F44D><U+0001F3FE><U+0001F44D><U+0001F3FE>","Janet","True","Game","Reviewed in the United States on January 5, 2020",2020,"January","Sunday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-05,"This game was a riot!! Played it with my cousins at Christmas and we had to be shushed like little children several times by the old farts. It was so much fun!!","",0,NA,5,"R3EHD7FMAPZSXP","Fabulous time with this game! Get it!!","Ann Ford","True","Game","Reviewed in the United States on January 5, 2020",2020,"January","Sunday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-05,"Absolutely hilarious. We all had a blast","",0,NA,5,"R1DJP3T4QWJVSV","Fun for all","Amazon Customer","True","Game","Reviewed in the United States on January 5, 2020",2020,"January","Sunday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-04,"Funnier than I expected.","",0,NA,5,"R37TZZ1HNGN2XQ","Has a lot of cards","Haley","True","Game","Reviewed in the United States on January 4, 2020",2020,"January","Saturday","2020/01","Q1",2020 Q1,"the United States"
"B07PZF5C2J",2020-01-04,"Bought this for game night and wasn't impressed. Its boring.","",0,NA,1,"RNYTJYRDJ2RIN","It's boring.","Yvette","True","Game","Reviewed in the United States on January 4, 2020",2020,"January","Saturday","2020/01","Q1",2020 Q1,"the United States"
